hydro_power_change_mw,renewable_power_change_mw,load_addition_mw,total_emissions_change_kg_co2,num_generators_changed,datetime,mer_kg_co2_per_mwh,storage_power_change_mw,thermal_emissions_change_kg_co2,hour,thermal_power_change_mw,total_power_change_mw,storage_emissions_change_kg_co2
0.0,0.0,1.0,0.4262763342271146,1,2019-01-04T00:00:00.0,0.4262763342271146,0.0,0.4262763342271146,73,1.0000000000026148,1.0000000000026148,0.0
0.0,0.0,1.0,0.42627633422392824,1,2019-01-04T01:00:00.0,0.42627633422392824,0.0,0.42627633422392824,74,0.9999999999951399,0.9999999999951399,0.0
0.0,0.0,1.0,0.4262763342663446,1,2019-01-04T02:00:00.0,0.4262763342663446,0.0,0.4262763342663446,75,1.0000000000946443,1.0000000000946443,0.0
0.0,0.0,1.0,0.42627633421187633,1,2019-01-04T03:00:00.0,0.42627633421187633,0.0,0.42627633421187633,76,0.9999999999668674,0.9999999999668674,0.0
0.0,0.0,1.0,0.42627633420783884,1,2019-01-04T04:00:00.0,0.42627633420783884,0.0,0.42627633420783884,77,0.9999999999573959,0.9999999999573959,0.0
0.0,0.0,1.0,0.4262763342069332,1,2019-01-04T05:00:00.0,0.4262763342069332,0.0,0.4262763342069332,78,0.9999999999552713,0.9999999999552713,0.0
0.0,0.0,1.0,0.42627633421887606,1,2019-01-04T06:00:00.0,0.42627633421887606,0.0,0.42627633421887606,79,0.999999999983288,0.999999999983288,0.0
0.0,0.0,1.0,0.4262763342420803,1,2019-01-04T07:00:00.0,0.4262763342420803,0.0,0.4262763342420803,80,1.0000000000377227,1.0000000000377227,0.0
0.0,0.0,1.0,0.4262763342242856,1,2019-01-04T08:00:00.0,0.4262763342242856,0.0,0.4262763342242856,81,0.9999999999959783,0.9999999999959783,0.0
0.0,0.0,1.0,0.426276334222753,1,2019-01-04T09:00:00.0,0.426276334222753,0.0,0.426276334222753,82,0.999999999992383,0.999999999992383,0.0
-0.27278793522071254,0.0,1.0,0.47878587101224546,3,2019-01-04T10:00:00.0,0.47878587101224546,0.0,0.47878587101224546,83,1.2727879352174156,0.9999999999967031,0.0
-0.2727879352203644,0.0,1.0,0.4787858710174588,3,2019-01-04T11:00:00.0,0.4787858710174588,0.0,0.4787858710174588,84,1.2727879352310225,1.0000000000106581,0.0
-0.27278793521690403,0.0,1.0,0.4787858710159289,3,2019-01-04T12:00:00.0,0.4787858710159289,0.0,0.4787858710159289,85,1.2727879352232847,1.0000000000063807,0.0
0.0,0.0,1.0,0.42627633426307643,1,2019-01-04T13:00:00.0,0.42627633426307643,0.0,0.42627633426307643,86,1.0000000000869775,1.0000000000869775,0.0
0.0,0.0,1.0,0.42627633421974537,1,2019-01-04T14:00:00.0,0.42627633421974537,0.0,0.42627633421974537,87,0.9999999999853273,0.9999999999853273,0.0
0.0,0.0,1.0,0.42627633422937417,1,2019-01-04T15:00:00.0,0.42627633422937417,0.0,0.42627633422937417,88,1.0000000000079154,1.0000000000079154,0.0
-0.22400010225690892,0.0,1.0,0.49411191096200757,3,2019-01-04T16:00:00.0,0.49411191096200757,0.0,0.49411191096200757,89,1.2240001022682954,1.0000000000113864,0.0
-0.22400010226242273,0.0,1.0,0.49411191095479784,3,2019-01-04T17:00:00.0,0.49411191095479784,0.0,0.49411191095479784,90,1.2240001022541591,0.9999999999917364,0.0
-0.22400010225560862,0.0,1.0,0.4941119109511591,3,2019-01-04T18:00:00.0,0.4941119109511591,0.0,0.4941119109511591,91,1.2240001022458404,0.9999999999902318,0.0
-0.22400010226192535,0.0,1.0,0.49411191095992296,3,2019-01-04T19:00:00.0,0.49411191095992296,0.0,0.49411191095992296,92,1.2240001022626448,1.0000000000007194,0.0
-0.23160675769258887,0.0,1.0,0.49709650480886525,3,2019-01-04T20:00:00.0,0.49709650480886525,0.0,0.49709650480886525,93,1.231606757700991,1.0000000000084022,0.0
-0.22400010225227618,0.0,1.0,0.49411191095812523,3,2019-01-04T21:00:00.0,0.49411191095812523,0.0,0.49411191095812523,94,1.2240001022567704,1.0000000000044942,0.0
-0.22400010225341305,0.0,1.0,0.4941119109538685,3,2019-01-04T22:00:00.0,0.4941119109538685,0.0,0.4941119109538685,95,1.2240001022492777,0.9999999999958646,0.0
-0.22400010226064637,0.0,1.0,0.494111910965408,3,2019-01-04T23:00:00.0,0.494111910965408,0.0,0.494111910965408,96,1.2240001022727043,1.000000000012058,0.0
0.0,0.0,1.0,0.43332828655020544,2,2019-01-05T00:00:00.0,0.43332828655020544,0.0,0.43332828655020544,97,1.0000000000043343,1.0000000000043343,0.0
0.0,0.0,1.0,0.4333282865475239,2,2019-01-05T01:00:00.0,0.4333282865475239,0.0,0.4333282865475239,98,0.9999999999991225,0.9999999999991225,0.0
0.0,0.0,1.0,0.4333282865437863,2,2019-01-05T02:00:00.0,0.4333282865437863,0.0,0.4333282865437863,99,0.9999999999907629,0.9999999999907629,0.0
0.0,0.0,1.0,0.4333282865508023,2,2019-01-05T03:00:00.0,0.4333282865508023,0.0,0.4333282865508023,100,1.0000000000038085,1.0000000000038085,0.0
0.0,0.0,1.0,0.43332828654971656,2,2019-01-05T04:00:00.0,0.43332828654971656,0.0,0.43332828654971656,101,1.0000000000018545,1.0000000000018545,0.0
0.0,0.0,1.0,0.43332828654373123,2,2019-01-05T05:00:00.0,0.43332828654373123,0.0,0.43332828654373123,102,0.9999999999908269,0.9999999999908269,0.0
0.0,0.0,1.0,0.4333282865559648,2,2019-01-05T06:00:00.0,0.4333282865559648,0.0,0.4333282865559648,103,1.0000000000139195,1.0000000000139195,0.0
0.0,0.0,1.0,0.4705700292366011,2,2019-01-05T07:00:00.0,0.4705700292366011,0.0,0.4705700292366011,104,1.000000000003943,1.000000000003943,0.0
0.0,0.0,1.0,0.4333282865451353,2,2019-01-05T08:00:00.0,0.4333282865451353,0.0,0.4333282865451353,105,0.9999999999922196,0.9999999999922196,0.0
0.0,0.0,1.0,0.3898815236288563,3,2019-01-05T09:00:00.0,0.3898815236288563,0.0,0.3898815236288563,106,0.9999999999990976,0.9999999999990976,0.0
0.0,0.0,1.0,0.40091800303034775,3,2019-01-05T10:00:00.0,0.40091800303034775,0.0,0.40091800303034775,107,0.9999999999939106,0.9999999999939106,0.0
0.0,0.0,1.0,0.4009180030351309,3,2019-01-05T11:00:00.0,0.4009180030351309,0.0,0.4009180030351309,108,0.9999999999961737,0.9999999999961737,0.0
0.0,0.0,1.0,0.4009180030298783,3,2019-01-05T12:00:00.0,0.4009180030298783,0.0,0.4009180030298783,109,0.9999999999848406,0.9999999999848406,0.0
0.0,0.0,1.0,0.4009180030425965,3,2019-01-05T13:00:00.0,0.4009180030425965,0.0,0.4009180030425965,110,1.0000000000073221,1.0000000000073221,0.0
0.0,0.0,1.0,0.40091800303919445,3,2019-01-05T14:00:00.0,0.40091800303919445,0.0,0.40091800303919445,111,0.9999999999989377,0.9999999999989377,0.0
0.0,0.0,1.0,0.40091800303299313,3,2019-01-05T15:00:00.0,0.40091800303299313,0.0,0.40091800303299313,112,0.9999999999932072,0.9999999999932072,0.0
-0.1890652473251606,0.0,1.0,0.5458452952030958,5,2019-01-05T16:00:00.0,0.5458452952030958,0.0,0.5458452952030958,113,1.1890652473170356,0.9999999999918749,0.0
-0.14780069564023535,0.0,1.0,0.5271158792989435,5,2019-01-05T17:00:00.0,0.5271158792989435,0.0,0.5271158792989435,114,1.1478006956344675,0.9999999999942322,0.0
-0.22400010225757683,0.0,1.0,0.49411191095996665,3,2019-01-05T18:00:00.0,0.49411191095996665,0.0,0.49411191095996665,115,1.2240001022643732,1.0000000000067963,0.0
0.0,0.0,1.0,0.45358035945551073,2,2019-01-05T19:00:00.0,0.45358035945551073,0.0,0.45358035945551073,116,0.9999999999923048,0.9999999999923048,0.0
-0.14780069565043874,0.0,1.0,0.5271158793108283,5,2019-01-05T20:00:00.0,0.5271158793108283,0.0,0.5271158793108283,117,1.1478006956602655,1.0000000000098268,0.0
0.0,0.0,1.0,-1.1332140827745292,4,2019-01-05T21:00:00.0,-1.1332140827745292,0.0,-1.1332140827745292,118,1.0000000000007532,1.0000000000007532,0.0
-0.1465350115306734,0.0,1.0,0.5265414025919025,5,2019-01-05T22:00:00.0,0.5265414025919025,0.0,0.5265414025919025,119,1.146535011541113,1.0000000000104396,0.0
0.0,0.0,1.0,0.4254808017614197,2,2019-01-05T23:00:00.0,0.4254808017614197,0.0,0.4254808017614197,120,0.9999999999932214,0.9999999999932214,0.0
0.0,0.0,1.0,0.393220122872909,3,2019-01-06T00:00:00.0,0.393220122872909,0.0,0.393220122872909,121,1.000000000001755,1.000000000001755,0.0
